sample_id,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Sp39
MMRF_2000_1_BM,1.161927408,-0.900086202,-0.902513555,-1.001027304,1.124752737,0.006653762,0.129687104,-0.02129281,0.670780964,0.618365758,1.287633919,2.077161756,0.486765551,0.949503921,-0.109133863,2.049239083,0.289921373,0.698285193,0.222249299,-0.304483187,-0.278230318,0.745131127,0.751182482,-0.137686762,0.047534687,-0.389728249,0.308199566,-0.742104764,0.476351196,0.17104124,-0.960348416,-0.166543654,0.355396089,2.96E-04,0.418499884,-0.036571801,-0.791793581,0.107945937,0.866278035
MMRF_2001_1_BM,-1.030254407,0.76531318,0.053816052,0.317692344,0.148873172,0.955503492,-0.26923809,0.118726859,0.006977562,0.322234071,-1.14595265,-0.164219105,-2.296461883,1.723001121,-1.09549106,0.076131159,-0.152735595,-0.384737327,-0.838551196,-0.09407171,0.309072924,-2.241683102,2.142614259,1.241917975,0.117785502,-1.41019823,1.539028077,-1.102164548,-1.084529531,-1.977143069,0.014273127,-1.93775543,-1.095994468,-0.075640475,1.35468134,-0.153232145,1.185437849,-1.660711651,-0.871188173
MMRF_2002_1_BM,-1.016415709,0.258725078,0.636391007,-1.706966083,-0.768100212,1.05149328,-0.98080326,1.981128799,0.462854106,1.144697193,-0.595790528,-1.096986726,-0.341158597,0.263729394,1.809688896,-1.1558562,-0.333156818,-1.710882911,1.00322837,-1.753462311,-0.64081655,-2.09701726,-0.306295624,0.459706649,1.822053766,-0.296176339,-1.574241061,-0.772378402,-1.741233092,1.128868481,2.696768641,1.232655342,-1.190768459,0.865481658,1.425863024,-0.673165831,-1.729553353,0.194103054,0.074673333
MMRF_2005_1_BM,0.905235158,-0.549332504,-2.290798417,0.492602038,0.054338854,0.220582266,0.114859648,-0.362302698,0.94309042,-0.887457511,-0.820663386,0.264585039,0.158856752,-0.087981828,-0.059425537,-0.870309258,-0.174605631,-1.456357131,-0.958067369,0.792579222,-0.444889069,-0.969935379,-0.00548824,0.111044403,0.707910651,0.052118677,0.289169581,0.290827624,-1.098700742,0.842974802,-1.001181508,-0.355615931,-1.247812739,-0.790780765,-0.005506506,0.006423367,-0.499095423,-0.333475837,-0.85273235
MMRF_2006_1_BM,-0.059643316,0.594923847,-0.257445599,0.251887809,0.851496356,0.759082007,1.276209368,0.929281527,-0.030805584,-1.30727611,-0.870554585,-0.131923475,-1.082749633,2.00079322,-0.178065588,0.238765824,0.182497761,0.654527981,-1.924169836,0.828538556,0.292776431,0.460521336,-0.00928696,2.836768245,-0.025069792,-1.444340876,0.128322475,-1.639748672,-1.709997425,-0.461877456,1.378729117,-0.066183155,1.208463011,-0.705256767,0.185673302,-0.213931324,-1.67083541,1.724378046,1.007481069
MMRF_2012_1_BM,-0.621471847,-0.210985478,-0.172294226,1.657799603,0.477950634,-0.880314333,1.071630722,-2.316303941,1.774299796,-2.113090876,-1.624197961,0.280211149,0.799044878,-0.334955799,-0.251532764,-1.408986948,-1.583379723,-1.868848951,1.133609326,-1.942031723,1.029223495,1.332092774,1.07467839,0.597953822,0.714592386,0.0998155,1.677024768,-1.99703672,-0.615801982,0.088810363,1.24633016,-0.761623656,0.58611878,-2.601979608,-1.495470729,-0.09944245,-1.016988496,0.379422708,0.442563638
MMRF_2013_1_BM,-0.530309843,0.79747988,0.775555842,0.063208382,0.848958289,0.245575642,-0.302086418,0.151792197,0.08992097,-0.820280957,-1.14040839,0.35082499,-0.009202703,-0.283228478,0.216464552,-0.891503758,-0.869919721,1.216989334,0.552300084,-0.162847249,-0.974060259,-0.589859133,1.659106879,1.15942337,-0.315854875,-1.2011243,-1.018824582,-0.72685843,0.284580535,0.279548565,0.386013595,1.183709135,-0.242881504,-0.827900437,0.240746044,0.008800668,-1.558465512,-1.088536954,0.462785735
MMRF_2015_1_BM,2.440158473,0.354083248,2.206819196,2.072488685,-2.647282754,-1.615115806,-0.385659442,1.874157547,1.891512892,0.085343749,2.772912783,0.356521422,0.786938715,-1.283175535,0.719120292,2.187394468,-1.903310856,1.701363416,0.439566362,-2.394676626,0.949280339,0.925083719,-0.601483564,-0.948532147,-0.675451719,-2.382289621,2.436880249,0.228247339,0.690876931,-0.712326747,0.970627484,1.291139851,0.310390931,1.052173209,-2.337606876,0.767645305,-1.988788878,-0.815601256,-0.992960628
MMRF_2016_1_BM,1.672885308,1.91415193,1.349852837,0.9194374,-0.598695757,-0.257042164,0.177525454,1.157898018,-0.410065379,0.365704604,0.116647114,-0.560589045,0.521631061,0.549471025,-0.641797127,0.103987227,1.25812851,0.36984516,0.619730614,-2.396132131,1.839901069,-0.623539986,-0.301240789,-1.32433652,-0.146418132,0.105858297,0.275644593,2.371977594,-1.271748911,0.240865903,1.251861168,0.565829468,-0.387502103,1.61852766,-2.103645901,0.313656674,0.367758323,0.003978801,-2.90349858
MMRF_2017_1_BM,1.397002139,-0.343539413,-1.131127323,-0.210508614,0.046061121,-0.81111279,-0.810482056,1.169021812,1.298618274,-0.027907754,-0.055419651,-0.34381085,0.398641245,-1.07396635,0.909637386,0.066283571,0.920391544,1.442488299,1.363014253,0.288785315,0.104528932,0.008319336,-0.389746908,0.371126069,1.028523203,0.409924482,-2.082930819,-0.75618656,-0.253119735,-0.353504821,-0.029858289,0.38453384,0.50202723,0.149533209,-0.427507029,1.564678298,-0.760653593,-0.439432634,-0.36246624
MMRF_2018_1_BM,-0.443746461,1.397114711,-1.130585527,-1.19787238,-0.791745078,-0.279920451,0.737276716,0.977076089,0.035578488,0.438268467,0.376063101,-0.694318799,-0.468857301,0.354778724,0.567965796,0.470610027,0.868601503,0.099712821,0.521037775,1.901825691,0.492218994,-1.048355607,-0.707519766,-0.760969108,-0.712675046,-0.701763001,-0.648431679,-0.00837056,-0.214569217,-0.179271782,-0.134283234,-0.353841717,-0.081776067,-0.434880927,0.21095343,-0.929069838,0.763485608,1.204861132,1.036395495
MMRF_2019_1_BM,1.255168547,-0.67224072,1.581069325,1.028061093,1.599024103,0.262926852,0.131101671,-1.412458958,0.902097066,-1.315225571,0.225418443,0.874406826,-1.766695342,0.229615862,-0.42584019,-0.664481478,-0.947181563,0.080183962,1.323147843,-0.137705143,2.982745359,-0.185640582,0.020764315,-2.477198681,0.529757133,-1.035298911,0.927274168,-0.238445501,1.865588982,0.957684123,-0.09555796,0.549699331,-1.560039143,-2.523559863,-0.080128032,-0.236911916,0.033662089,0.210282855,0.666980749
MMRF_2026_1_BM,2.698243562,1.478073439,0.26475418,0.739330636,-1.698616299,1.644002977,-1.883669015,2.078760039,-0.372027996,-0.261729365,0.579178456,-1.7844065,-0.413202555,1.443817938,1.220654341,-0.294045116,-0.839136563,-1.285556946,-2.281438528,0.661655473,1.123200111,0.035763316,-0.004049448,0.967690171,1.947110689,-1.503042144,0.086203508,-1.921935285,0.3393459,-1.340065701,0.564740526,1.525503256,-0.261370067,0.658106279,0.164562708,-1.080945604,-0.527003175,0.372760953,0.869137253
MMRF_2035_1_BM,0.397658292,0.195844497,-0.104251941,-0.281073596,-0.777948172,-0.169460157,1.613113019,0.269285368,-1.603496166,-2.024264409,-1.947754406,-1.278696776,1.593677499,0.679242137,1.15843163,-1.281772685,0.469303575,-0.338277826,-0.986824753,-1.429707359,0.465610764,0.174134679,0.865173188,-1.606274096,-0.425622374,1.514318128,0.760780548,0.214266162,2.706900523,1.051359401,0.21778778,0.677206062,-0.030964595,1.349784451,1.615787666,0.562184254,-1.059996834,0.74562987,1.042001573
MMRF_2038_1_BM,0.158480408,0.89660943,0.092846954,-1.913649114,0.620376418,1.053096875,-1.594765583,0.589732141,0.182079885,0.805703419,1.161406999,-0.064745351,0.671119281,0.57002521,-0.537794835,-0.301034545,1.678811301,-0.44156666,-0.204286619,0.909883161,-0.522625046,0.843618396,-1.557572302,0.506361338,-1.819593891,1.656282405,0.865444602,0.501224844,-0.564007877,-0.130923336,-1.194170444,1.22910161,-0.232483991,0.321912635,-0.364191859,0.522990127,-1.613930505,-0.514865337,0.042789889
MMRF_2039_1_BM,-0.474029407,-0.248548183,1.21974651,-0.038007184,-1.76665596,0.324745674,0.601310312,0.935404481,-0.828414535,-1.238917582,0.366012421,-1.36725913,1.761852542,-0.581664743,0.859059575,-0.896205794,0.369286804,0.314217878,0.427841247,1.077932396,0.244596136,0.879958443,-0.734669874,0.452233635,0.446675392,1.053659298,-0.062088638,1.740215013,3.140126562,0.196221255,0.463136818,-0.221561251,-1.042065877,-0.259756513,-1.305570544,0.410022591,1.909197592,-1.294889874,0.12870522
MMRF_2041_1_BM,-0.31239109,-1.587656935,0.320477182,-1.038323013,-0.908897162,-1.567549312,0.30350208,-0.640466527,0.467235669,1.992000949,-0.312091046,1.826558213,-0.579276007,-0.496677594,-1.08801356,0.11064901,2.3924091,0.104873752,-0.188700409,1.207452857,-0.084419037,-0.677246252,-1.261554872,1.069113583,-0.302510981,0.280885586,0.497091625,-0.222829606,-0.860890596,-0.388185525,-1.034539257,-0.717969794,-1.558239505,-0.850027288,-1.620970113,1.349626175,-0.919742123,0.556127132,-0.696628293
MMRF_2043_1_BM,-0.338118411,0.980434806,-0.153029441,-0.934096372,-0.251000704,0.109742564,0.468934721,0.37692293,-0.680639645,0.319500849,0.073039836,1.006990727,0.184090245,-0.251813226,0.752490615,0.407475707,-1.339934459,0.170142222,1.186709027,-1.144915565,0.281841706,-1.561880124,1.32093229,-0.93324987,0.509512883,1.203994422,-0.012169136,0.389078962,-2.776747623,-0.694685859,-0.620018501,0.852635785,-1.745823375,-0.15306618,1.33542715,-0.708789606,-0.218449833,-1.022132769,1.009934838
MMRF_2047_1_BM,-0.744428942,-0.233456492,-0.002971029,0.083556564,1.383224691,-0.239032246,-0.779528854,-0.773921403,-1.204499966,0.714446749,-0.868220062,-1.547174404,-0.501972318,0.319994037,-0.51150795,1.250892481,1.351619201,-0.094718791,-0.19476605,0.69657207,-0.332182642,-0.319946826,0.283117341,-1.728527095,2.108780799,-1.136895639,-0.129562174,-0.71647957,1.795855221,-0.545851172,0.614933063,-1.336345076,0.904443618,1.973814042,0.349303481,-1.19186924,0.186364049,0.671989809,0.461082379
MMRF_2050_1_BM,1.630414272,1.533676912,3.083498385,1.906143145,0.728122242,0.307394179,0.142398411,0.683342785,-0.365883595,0.324818948,-0.770018124,-1.768823615,0.541295712,-0.972577461,0.191718385,1.167516477,0.772903032,0.063341884,-0.52537126,-0.189746012,1.640594735,-1.087588895,-0.867042716,-0.840573268,1.594248348,0.196378912,-0.693716364,1.350114077,1.417791067,0.544645114,0.657587295,0.942946049,1.154025215,0.148772656,-0.150785322,1.030570982,1.430027011,-0.95157775,-0.438530723
MMRF_2054_1_BM,0.201753712,1.15507888,-1.532250793,-0.396208551,-0.281501955,-0.92718015,1.443879593,0.86042544,-1.011214609,-0.406883629,-0.25968277,-0.753103419,0.187807812,-0.918581565,-1.827941532,-0.780746708,-0.353660596,-1.05421275,0.216010264,-0.454985708,1.331126281,-0.55404408,0.633502539,-1.045758681,1.239756947,1.033072899,0.043278028,-0.483288598,0.27658368,0.814189893,-0.378469743,0.852815701,1.190553407,0.335700448,-1.503649702,0.930031895,0.175596197,-0.065986546,0.457966057
MMRF_2055_1_BM,0.179374655,0.796954367,0.958307153,1.965537841,0.137796278,1.352605629,0.340778883,-1.443179473,-0.700612833,-0.452778278,-0.359495419,0.269028957,1.117836661,0.544820097,1.079743888,0.44779681,2.531782136,0.777524463,-0.340773924,-0.707036656,1.169997932,0.340900531,-0.345316932,-2.518609682,0.660436975,2.009048952,0.796859337,-0.956968111,0.181160775,1.265370459,-1.162652746,-3.09422002,1.669829857,-0.354042609,-0.027097647,0.451015306,-0.096874467,1.02248667,-2.469220357
MMRF_2056_1_BM,2.4458481,-0.25565799,-1.567295833,1.897663819,0.386483019,0.487533965,-0.703217305,-1.559186074,0.62682939,-0.934588706,0.652192175,0.044595033,0.294443238,0.293948442,-0.108827291,-0.658745049,0.467273527,-0.836790205,0.030935615,0.52143478,0.242559357,-0.822542637,-0.48974428,-0.36566183,0.837466554,-0.162412036,-0.388107601,1.127078396,-1.051780582,-0.210867214,-0.020564157,0.462544153,-0.274348062,-2.223871757,-1.028138067,-0.011103621,0.283081176,-0.754135145,0.614827382
MMRF_2057_1_BM,-0.984975526,0.511539182,0.071758816,0.353415906,0.559987769,0.231487954,0.723034855,0.449466158,2.602247022,-0.265941888,0.24006666,2.549414584,0.642887849,-0.584069733,1.605768822,1.577862309,-0.35398179,2.08219512,0.177582546,0.086888349,0.117741867,0.242090658,0.151291448,-0.35790026,-0.364231857,0.49120572,0.803483746,0.432087309,-0.287895636,-0.456581307,-0.855218474,-0.179463782,0.242994434,-0.440459278,1.115024631,-0.232944318,0.560756792,-1.342041573,0.739617751
MMRF_2059_1_BM,-0.757308298,-1.135421525,-0.180066944,1.159619188,-0.501098776,-0.214722093,-2.017096022,-0.941458379,2.253073776,-1.098774064,1.24484916,0.35479036,-1.488235467,-1.198236776,-1.426229092,0.056421507,1.073054581,-0.575861859,1.031336904,0.582113554,-1.511133788,-0.32126813,1.977565917,-0.548965197,-1.065353026,-0.6137682,0.477107107,1.852577173,0.485887514,-0.431618671,2.185416805,-1.439183366,0.51923108,3.083598775,-1.233907375,-0.985611202,1.067861452,0.09193871,-0.630815122
MMRF_2061_1_BM,0.29808296,0.783633961,0.771026303,-0.58717603,1.853466344,0.190574838,-0.429105525,-1.287667974,-0.412814853,0.066524637,0.817654887,0.727273743,0.380789133,0.331954867,2.549632063,-0.625861165,1.41738682,-1.955084323,0.070525573,0.632433968,-1.131384599,-0.608892206,0.338459168,-1.13957545,0.103775892,1.10092329,1.67215062,-0.420978338,2.145874802,1.063951629,-0.913232787,1.130222659,0.22542202,0.096170525,0.973642111,-1.034648346,-0.0471611,-0.111320767,0.762606456
MMRF_2062_1_BM,-0.95547418,-1.481298381,-0.247544966,1.597959328,-0.064168173,0.240313682,0.164044825,-1.787907107,-0.99788635,2.078874327,1.646527436,-0.600544821,-0.730617697,1.03047126,-0.421084852,-1.37597862,-1.363416468,-1.648210574,-1.183039002,-0.121022558,2.240465601,0.720974314,-0.238120849,1.804411304,0.0648238,-0.445171284,0.334822684,0.989898662,0.111136372,-0.849672473,0.495082676,1.003562373,0.273904205,1.148711617,-0.088769141,0.285521499,0.891274787,0.353536367,-1.003871675
MMRF_2068_1_BM,-0.656713308,-0.289357528,1.424015205,-1.552686099,0.224748821,-0.81010656,0.39752815,1.587124081,3.294199852,-2.818008202,0.221988422,-0.920493755,0.713655151,-0.590485563,0.286282382,0.413839839,1.834205315,-1.653499881,0.593708936,-0.264931943,0.482415099,-0.326388331,-2.064872633,0.699965135,0.213289894,-0.231086978,-0.317989147,-0.252978133,2.050305113,0.565787364,0.392649875,-1.447542284,-0.911381748,0.498398812,1.081762142,0.923099229,-0.894315049,0.931538426,-1.506787804
MMRF_2072_1_BM,-0.237947261,0.490128123,0.006667009,-0.302162049,-0.283203451,0.909962591,2.011424991,-0.74982278,0.637403123,-0.549206565,-0.67753744,0.959253499,1.755297334,0.073502064,0.171035051,-0.213055382,-0.838922187,-0.211688844,-0.772206718,0.362607282,-0.562226068,-0.120702303,1.776828713,0.202134258,-0.749408374,-2.293066354,-1.475277839,-0.110252231,0.545600895,0.010786935,-0.84210567,0.190813183,-1.508293223,-0.851893107,0.081838248,0.511673473,-2.200100806,0.02114338,-0.148831503
MMRF_2074_1_BM,-0.765445041,0.921508366,0.701358818,-0.090097856,0.759904134,-0.335890893,-0.564635725,-0.597498236,-1.479728376,-0.030529394,0.425918647,0.467962921,-0.331254036,-1.124384364,0.780325767,1.8770955,0.222070555,-0.595045369,-0.07850157,-1.666258243,-0.096285722,0.307308233,1.495795474,-1.122501531,0.207099096,0.18476439,-0.041547785,1.192283678,0.500318798,-0.797660612,-0.11991151,-0.496702519,-0.230484358,0.767072435,0.688939877,0.46797559,0.993466441,-0.090148102,0.280749268
MMRF_2076_1_BM,-1.02310766,-0.236793735,0.121562127,-0.880908068,-2.395573222,-1.283335406,0.189416888,-0.085680616,-1.132635214,0.938434168,-1.37022456,1.244906967,-0.758763833,0.491618929,1.430508865,0.834388427,1.060090821,-0.123312495,-0.29983185,0.169195634,2.797087572,0.818603795,-0.871141268,-0.62897376,1.050336893,-0.223967586,-0.246598496,-0.542455506,-1.474393304,-0.210082672,0.085449055,1.304346836,0.564327744,-1.017094317,-0.291377468,0.473705779,0.78530451,0.28086128,-0.143228854
MMRF_2079_1_BM,-0.442352305,1.130612667,-0.306731564,-1.562420428,0.329621408,0.54808967,-0.304259141,0.12008212,0.782203354,0.839363862,0.873268486,0.431860139,-0.513599655,0.36546797,-0.688879699,0.439660843,1.60245651,-0.364022092,0.009846491,-0.751535804,-1.30101946,0.736048679,-1.871885319,0.356941679,-1.775260613,0.650025279,0.519094579,0.271791846,0.306436115,0.537111149,-1.044525233,0.735159589,-0.195754521,-0.629157182,1.039865808,0.266030789,0.246867472,-0.524461506,0.687263122
MMRF_2080_1_BM,1.567908003,1.534080515,1.638666273,0.661356929,0.079695002,0.201337682,-0.089531716,0.610999931,1.829078053,1.207634188,1.239664409,-0.446674345,-0.288263151,0.066869941,1.210483617,-0.888852236,0.755827924,-0.537316491,-0.417053687,0.969558079,-0.998894425,-0.257765657,-2.349862206,-0.8955286,-0.957654983,0.131940484,1.348580315,-0.617700044,0.332264633,0.783125031,-0.449160956,-0.57540594,-0.867019767,-0.968944958,-1.722156219,-1.980178737,-0.587728874,-0.42416232,-0.132064133
MMRF_2081_1_BM,-0.853061597,-0.885886184,0.468442088,0.102323858,0.045314345,1.291212831,-2.613056021,0.158825153,0.350895218,-0.766274146,0.236641891,0.700636612,-0.474989158,0.319741271,-1.160822098,-0.965806796,-0.347377892,-0.422787329,0.007798871,2.191121746,-2.353081072,1.285657951,-0.442583782,-3.026458774,1.330224245,0.090999037,0.717043652,-0.481922265,-0.80880913,1.299630273,-2.189887391,-1.100958691,1.657226962,1.32149569,0.784489415,2.113207836,0.015760755,1.35596179,0.759565737
MMRF_2082_1_BM,-0.31852529,0.823364187,-0.138444271,0.497705557,0.525383854,1.290335892,1.211961908,-0.905888083,1.839914627,-0.219216484,0.231833665,0.80819289,1.677895098,1.697119061,-0.81916845,-0.106501887,1.367160468,-0.728016934,-1.260881399,-1.88760706,-2.082630006,0.061312564,1.082407833,2.669998063,-0.372461998,-0.505460521,0.451761636,-0.050743368,-0.945560511,-0.738221424,3.261033773,-0.192745625,3.059560391,-1.433250004,-0.650801959,0.449747911,2.582504305,0.04659466,0.375852677
MMRF_2083_1_BM,0.671118512,-0.360663419,-0.907954887,-0.105026464,0.340619583,-1.006824642,-0.183100983,0.619815838,-0.137424522,-0.959093404,-0.434375908,0.280144931,0.796863881,-0.224442852,0.126722963,1.712822133,-0.533641166,2.509052519,-0.606185454,0.018823448,0.646803368,0.487919732,1.741855544,-0.271508347,0.852032402,-0.341396238,-0.998917162,-1.317449798,0.728084441,-0.995526165,-0.487845084,0.304588572,0.310174142,0.771844706,1.004641055,1.746616121,-0.501602966,-0.137342459,0.846835193
MMRF_2087_1_BM,-0.212370839,1.245222555,-1.085715948,-1.360536091,-0.603343798,0.554275976,0.576936973,0.459257945,-1.12947513,0.825780058,-0.151024772,-0.549062653,0.534356213,-0.133000862,-0.070971164,-0.658656072,0.454465767,-0.034857461,0.088867008,0.038815889,0.394430149,-0.867556022,-1.444174575,-0.706134547,-0.527351143,0.728963355,-0.376428663,-0.474594407,-1.29653244,-0.293929915,-0.605305514,0.161857061,0.661426006,-0.563180556,-0.511080045,2.503320567,-1.006801827,-0.369406135,0.403951094
MMRF_2089_1_BM,-1.037772485,0.107445484,1.809839656,1.790747447,-0.595974535,-0.73627292,2.293447996,1.009134195,1.54565308,-2.065366677,-0.73144781,-0.239484143,1.739032767,-0.54032063,0.840176237,0.434022502,-0.427024629,0.575835461,0.993714877,-0.751883273,1.150815154,0.392055247,0.737053996,1.902810512,1.550670815,-0.549209992,-1.457292754,1.89173067,0.304697348,-2.600041819,-3.370041746,0.485574396,-0.917631566,-0.571477582,-2.030504979,-1.348457112,-1.233121999,1.418318148,0.750252662
MMRF_2091_1_BM,-0.809044858,-1.425317258,1.324350463,-1.057721617,0.110904169,-1.890530927,0.941313856,0.066774137,0.950016435,-0.401357055,-1.612316949,1.321985318,-0.789374808,-0.690907325,-0.321928326,-0.474137295,-0.020072566,-1.618908742,-1.057025849,1.053574977,2.010205525,-0.689926407,1.152206599,0.976845766,1.063629902,1.09999426,0.878952318,0.591809872,-0.7547671,1.597915414,1.026107565,-1.102916786,1.056847994,-1.447652217,-0.381554579,2.396216346,0.379818059,-0.570684543,0.502909562
MMRF_2093_1_BM,-0.023288869,-1.493246286,-0.379684377,-0.286179607,1.587421406,0.23867276,0.287397441,0.872196606,-0.724567503,0.221653875,0.129547982,1.372522517,-1.084201608,-0.284294701,-0.390875272,1.029797375,-0.646536342,1.001106319,0.857444998,0.424352631,-0.875564742,1.079201501,-0.412141202,-1.866079554,-0.002902132,-0.186083243,-0.42042608,0.640794095,-0.265567712,-0.225466389,-0.041143381,0.174223561,0.467408188,1.143954332,-0.491083986,0.17214662,0.098112894,0.102301212,-1.389094691
MMRF_2097_1_BM,-0.970604782,-1.394802283,-0.245606061,0.497705494,2.00689872,-0.734190732,-0.152098101,-1.296875551,0.074555059,2.319421674,0.756674564,-0.11598705,-0.511421183,-1.179340546,0.215075686,0.262189248,0.218820893,0.271009596,-0.156643237,-0.544657279,1.355957803,0.83024321,-0.14237214,0.429215175,1.741739136,0.05528828,-1.046584228,0.112296822,0.432090192,-0.800970692,-0.81325581,0.346595299,-0.923147669,0.287891462,-1.101697779,0.114589596,0.149831534,-0.410671262,-1.663305606
MMRF_2098_1_BM,-0.360443259,1.070959785,0.249446771,0.456502609,1.696633622,-0.181018829,0.205119306,0.810949713,-0.127946557,0.10107502,-0.405498833,0.50493384,0.550928873,0.945128436,-0.363577867,0.653986777,-0.138175144,-0.175797097,-0.40144308,0.586980859,0.202915227,-0.567075902,-0.030149651,-0.130070726,0.937811991,0.312548686,-0.508791731,0.637811878,-0.109586815,0.140442402,0.36130543,0.228742927,-1.013693556,0.084551776,0.942887445,1.356321647,-0.84133811,-0.782284951,0.433731489
MMRF_2102_1_BM,0.131129617,-0.800464441,-0.221759079,1.441807457,1.267901913,-1.712386131,-1.851107441,0.85417557,1.283502073,-0.316765338,0.013713381,-0.026044977,-0.603210929,-0.296005956,0.526658305,0.615449622,-0.042551262,1.639574176,0.101946798,0.119751013,0.828715055,0.44003981,-0.052848354,-1.040852257,0.716909503,1.374889223,-0.273967938,-0.020908168,-0.516842084,-0.60611249,-0.500715052,0.104556756,3.93E-04,-0.483576798,0.380364541,-0.078039362,0.478115429,-0.166424606,0.266542223
MMRF_2106_1_BM,-0.407714234,-1.614690279,1.412722528,1.162130298,-1.539319867,-1.632360024,-0.900027578,0.620560381,-1.445717666,-0.423367989,-2.007928226,0.924226661,0.139337546,-2.29183218,-0.575313764,-0.78069014,1.432862892,2.940570033,-2.076023191,-0.536761098,-0.05850264,2.124444054,0.275858829,0.153251594,-1.637169072,0.213864192,0.137868253,0.814367395,0.358772375,0.833441797,-0.287924932,2.045178246,-0.643288092,-0.060893026,0.732099962,-0.84130753,1.138256218,1.377715364,0.064610874
MMRF_2107_1_BM,-1.068411734,1.077396879,-0.376990548,-0.08662954,0.492815363,0.919924984,0.499286255,-0.840078587,0.64019231,1.615408646,0.914352326,0.549608751,-0.809376573,1.040229258,0.728972975,-1.098850632,2.095951182,-0.34764364,0.589106978,-0.780119662,-2.245906662,-0.904587824,1.081926808,1.308410485,-0.635530702,-1.299216866,0.17164437,0.989338531,0.527674207,2.248547805,0.090987711,-0.951835025,0.88801431,-1.579514607,-0.224869485,1.472328022,1.040990254,0.818849977,0.007480572
MMRF_2111_1_BM,-1.733572569,0.196525333,0.25529889,0.338615563,0.584079876,0.792790121,-1.159073774,0.129779559,0.53583638,0.726098882,-1.688968487,0.184531012,-0.130870344,0.66628115,0.881832386,-0.338759941,-1.230714242,0.59749924,0.450346411,1.927096403,0.34563635,-1.037785346,0.001612446,0.794026206,-0.590241323,0.02236453,0.58420481,0.166311592,-0.955083407,1.146673623,0.025464178,0.673474877,-1.789017292,-0.917180447,0.38475527,1.351097068,1.663714821,-0.490716296,-0.326292897
MMRF_2113_1_BM,0.058638265,-1.055128982,0.049058983,-1.346171244,0.396401815,2.043726858,-0.015591328,-1.211916278,0.432252367,1.061198008,-0.229434129,0.73592878,-1.497266445,0.068817374,-1.423450982,0.605211514,-0.860903454,-0.625118813,0.135915226,0.706311058,1.239122279,0.777966579,-0.198500791,0.376970036,-0.992268888,0.727089831,-1.432699246,-1.42906613,1.534690121,-0.193440488,1.0013027,0.189084889,-2.190673119,0.008628843,0.45163101,-0.725013345,-1.182335236,-0.182044431,0.021371612
MMRF_2115_1_BM,1.234437462,1.45926544,1.498619991,0.676662451,-1.210813546,-1.262491743,1.240643137,-1.222373454,0.383928387,-0.189160897,1.760661313,0.112584708,1.400450447,0.234492915,-0.419077863,0.762827783,-0.995911915,-2.23176535,0.807968717,0.603052428,-0.927601138,0.96051918,-0.922730445,-1.145970531,2.204785858,2.734256502,0.483191678,-0.451145457,-0.675981444,-1.461316006,0.564267879,-2.52788943,-0.718861583,-0.027318304,-1.24919729,-2.131927003,-0.722130902,0.22986039,-0.943780981
MMRF_2116_1_BM,-0.495981783,0.883094338,-0.85507867,-1.299050988,0.911972641,-0.375779209,0.303789017,0.637664787,0.285470599,-0.302166612,-0.210906574,-0.695861394,0.193689954,0.234397045,0.451401157,-0.523784483,0.350467074,1.206616585,-1.038355832,0.646171307,-0.059463121,-0.345079799,-0.369602069,-1.175853135,1.425688726,-1.271636383,-0.926198574,-0.313584451,0.331141159,-1.033544801,-0.713007759,0.140401051,-0.203045585,0.662007028,0.805936748,-0.543023587,0.67338562,-0.400266906,1.144631502
MMRF_2118_1_BM,-1.31462768,-0.763060134,-0.111598534,-0.146977441,1.004792216,-0.069719454,2.115106543,-0.00843226,-0.890512897,0.872592796,1.753868413,0.001177973,-3.096840879,-1.603527432,-0.103260445,-0.993647779,-0.342611235,0.908197975,-0.623625567,-1.163070393,-1.035585416,-0.637118248,-1.233565792,1.452513915,-0.529320065,1.132684935,0.477226135,-0.58949336,-0.842360815,-0.233355973,2.125816042,-1.94502319,-0.759926277,-0.709391711,0.028897704,-0.979321168,-2.897466616,-1.574418082,-0.131348653
MMRF_2119_1_BM,-1.430343279,-0.265271799,0.227002388,0.246512568,-0.187626697,0.55990416,1.119219757,-1.822157644,-0.852385052,1.040360377,-1.328988069,0.416946507,1.05726426,-0.307219687,0.713545021,2.277432817,0.812852769,1.293660764,0.684597024,0.272797486,-0.496430187,-0.460801097,-0.152245503,0.545244153,0.308763036,0.496942175,-0.519070917,-0.649965134,0.49499013,0.076853627,0.358244388,0.507124336,-1.156783521,-0.07494595,-1.001116182,-0.212728557,-0.897977023,0.520631274,0.022698008
