pc,value,idx,selected,perpcept,y,x,dist,propvar,cumulpropvar
PC393,0.823277502093568,392,Not used,-1091.31855586732,119.012731150032,434.421473488527,125.572004708597,0.000261772943399689,0.947618374897629
PC394,0.819934178714494,393,Not used,-1094.10797529624,118.694384953753,435.308410219267,125.237325589454,0.000260709885561412,0.94787908478319
PC395,0.815828517708915,394,Not used,-1096.89815706278,118.375951754681,436.195589346412,124.903363989058,0.000259404431491189,0.948138489214681
PC396,0.81192883472585,395,Not used,-1099.68813285129,118.057542063124,437.08270297983,124.569208520371,0.000258164471100911,0.948396653685782
PC397,0.810030601476815,396,Not used,-1102.47610719008,117.739360789675,437.969180223014,124.233169269936,0.000257560900490035,0.948654214586272
PC398,0.808622816243168,397,Not used,-1105.26359108084,117.421235489257,438.855501521073,123.896668405599,0.000257113274891924,0.948911327861164
PC399,0.805861210133894,398,Not used,-1108.05242879249,117.102955682234,439.742253286294,123.561441769145,0.00025623518244084,0.949167563043605
PC400,0.802411078507129,399,Not used,-1110.84195502965,116.784597296323,440.629223978279,123.226863178845,0.00025513816338134,0.949422701206986
PC401,0.799299501919541,400,Not used,-1113.63114271177,116.466277548454,441.516087021735,122.891965937623,0.000254148792774375,0.949676849999761
PC402,0.796641444597996,401,Not used,-1116.41987687463,116.148009559074,442.402805862103,122.556641840156,0.00025330362515226,0.949930153624913
PC403,0.79408855288049,402,Not used,-1119.20850587188,115.829753571859,443.289491263527,122.221218759917,0.000252491896449152,0.950182645521362
PC404,0.791410374547605,403,Not used,-1121.99726015574,115.511483286141,444.176216501665,121.88591360052,0.000251640331061581,0.950434285852424
PC405,0.789148669734313,404,Not used,-1124.78559796609,115.193260531018,445.062809315953,121.550216452655,0.000250921189430028,0.950685207041854
PC406,0.785903144706512,405,Not used,-1127.57491959665,114.874925496106,445.949714950275,121.21544528486,0.000249889227986597,0.95093509626984
PC407,0.784465864145448,406,Not used,-1130.36243298275,114.556796829495,446.836045626806,120.87897218178,0.00024943222392417,0.951184528493765
PC408,0.782257031314111,407,Not used,-1133.15071792112,114.238580108456,447.722621629673,120.54322527035,0.000248729893701048,0.951433258387466
PC409,0.780211600410387,408,Not used,-1135.93883945755,113.92038203588,448.609145676505,120.207324563617,0.000248079519475071,0.951681337906941
PC410,0.776155735124928,409,Not used,-1138.72897142837,113.60195451981,449.496308970372,119.87331609506,0.000246789898671505,0.951928127805612
PC411,0.773974066300441,410,Not used,-1141.51722920273,113.2837408989,450.382876336045,119.537543616632,0.000246096205635734,0.952174224011248
PC412,0.770955257500718,411,Not used,-1144.30632411707,112.965431738278,451.269709882625,119.202559061568,0.0002451363318835,0.952419360343131
PC413,0.766543870349141,412,Not used,-1147.09681160975,112.646963647803,452.156986219873,118.868885213257,0.000243733667780318,0.952663094010912
PC414,0.76460378260398,413,Not used,-1149.88482780303,112.328777597655,453.043476771306,118.532885356634,0.000243116788929369,0.952906210799841
PC415,0.76266670121962,414,Not used,-1152.67284098995,112.010591890611,453.929966366823,118.196882670399,0.00024250086599415,0.953148711665835
PC416,0.758962146927808,415,Not used,-1155.46262164978,111.692204468375,454.817017956218,117.862543544905,0.00024132294958263,0.953390034615418
PC417,0.75780995138966,416,Not used,-1158.24984995085,111.37410833747,455.703257985794,117.525802117343,0.000240956592410685,0.953630991207829
PC418,0.756173157961504,417,Not used,-1161.03756284981,111.055956901188,456.58965210036,117.189516797494,0.000240436150357627,0.953871427358186
PC419,0.752504311429285,418,Not used,-1163.82730780188,110.737573554148,457.476692335951,116.855144063549,0.000239269587742739,0.954110696945929
PC420,0.750088431963512,419,Not used,-1166.61579978688,110.419333203637,458.363334172325,116.519592026197,0.000238501424059114,0.954349198369988
PC421,0.747910381110236,420,Not used,-1169.40405394326,110.101119995633,459.249900387611,116.183816142504,0.000237808881409416,0.954587007251397
PC422,0.747129240889715,421,Not used,-1172.19091118902,109.783066211909,460.136022434718,115.846725474477,0.000237560506621798,0.954824567758019
PC423,0.740898767092136,422,Not used,-1174.98321776835,109.464390515755,461.023877177187,115.514763766204,0.000235579437710501,0.95506014719573
PC424,0.737583479543695,423,Not used,-1177.77260916143,109.146047519103,461.910804993524,115.180058259494,0.000234525294268509,0.955294672489998
PC425,0.736907784925445,424,Not used,-1180.55936096159,108.828005769499,462.796893512658,114.842868345158,0.000234310447429371,0.955528982937428
PC426,0.734700590109404,425,Not used,-1183.34764426194,108.509789235401,463.683468994694,114.507119892014,0.000233608638036812,0.955762591575465
PC427,0.732751352457393,426,Not used,-1186.13566960512,108.191602141007,464.569962455475,114.171128647362,0.000232988849841149,0.955995580425306
PC428,0.727911331782124,427,Not used,-1188.92658573133,107.873085132162,465.457375083024,113.83785823262,0.000231449895533448,0.956227030320839
PC429,0.725642572593097,428,Not used,-1191.71493059605,107.554861571949,466.343970140353,113.502167724394,0.000230728510861491,0.9564577588317
PC430,0.722830518288619,429,Not used,-1194.50381875589,107.236576007458,467.230737946315,113.166988570216,0.000229834377679896,0.95668759320938
PC431,0.718462918097623,430,Not used,-1197.29426246162,106.918112914229,468.118000360858,112.83327350924,0.000228445636271704,0.956916038845652
PC432,0.715250036114489,431,Not used,-1200.08355144914,106.599781604747,469.004895615847,112.49847161753,0.000227424054154639,0.957143462899807
PC433,0.712162753795722,432,Not used,-1202.87271483699,106.281464629495,469.891750934584,112.163551510332,0.000226442408260473,0.957369905308067
PC434,0.709765069563023,433,Not used,-1205.66118862676,105.963226355539,470.778386985518,111.82798234747,0.000225680030013356,0.957595585338081
PC435,0.708355505888107,434,Not used,-1208.44867429597,105.645100852155,471.664708849059,111.491483157018,0.00022523183893422,0.957820817177015
PC436,0.704922080581803,435,Not used,-1211.23818382681,105.326744372874,472.551674229025,111.156888842585,0.000224140131890011,0.958044957308905
PC437,0.703436686723563,436,Not used,-1214.0257453262,105.008610215269,473.438020203883,110.820461024155,0.000223667829511542,0.958268625138416
PC438,0.702081253286974,437,Not used,-1216.81317686517,104.690490889569,474.324324855922,110.483910885856,0.000223236849921578,0.958491861988338
PC439,0.698282258161294,438,Not used,-1219.60305196583,104.372092689148,475.211406474163,110.149660648889,0.000222028904686246,0.958713890893024
PC440,0.695559701157534,439,Not used,-1222.39185062837,104.053817338656,476.098145823149,109.81439725908,0.000221163228460872,0.958935054121485
PC441,0.69441756327207,440,Not used,-1225.17906887179,103.735722355594,476.984382654746,109.477646365169,0.000220800069264506,0.95915585419075
PC442,0.693674047510445,441,Not used,-1227.96588849308,103.417672865812,477.870492738605,109.140520284677,0.000220563657715679,0.959376417848465
PC443,0.688950924473982,442,Not used,-1230.75668772165,103.099169198065,478.75786819684,108.807139844869,0.000219061872696473,0.959595479721162
PC444,0.687169171273843,443,Not used,-1233.54454558039,102.781001218057,479.644308403487,108.470990962407,0.000218495338595363,0.959813975059757
PC445,0.685416518897163,444,Not used,-1236.3323743383,102.462836559219,480.530739357102,108.13481469,0.000217938057520351,0.960031913117277
PC446,0.684584059928986,445,Not used,-1239.1192829028,102.144776918675,481.416877721756,107.797772323621,0.000217673365197525,0.960249586482475
PC447,0.681981881964328,446,Not used,-1241.9079611863,101.826515306601,482.303578794465,107.462395632022,0.00021684596522203,0.960466432447697
PC448,0.678497280406646,447,Not used,-1244.69752189339,101.508152986762,483.190560446669,107.127849485119,0.000215737985951359,0.960682170433648
PC449,0.676584447795335,448,Not used,-1247.48551083154,101.189970047142,484.077042331934,106.791823975729,0.000215129773262903,0.960897300206911
PC450,0.674244009792683,449,Not used,-1250.27392737507,100.871738306489,484.963660180591,106.456200932221,0.000214385597279421,0.961111685804191
PC451,0.672223567970927,450,Not used,-1253.06202392243,100.553543085824,485.850176281779,106.120276705548,0.000213743168692093,0.961325428972883
PC452,0.670335760830553,451,Not used,-1255.8499878351,100.235363002269,486.736650209829,105.78422764197,0.000213142913212683,0.961538571886095
PC453,0.667406734910522,452,Not used,-1258.63899296656,99.9170640882381,487.623455208628,105.449158582485,0.00021221158722062,0.961750783473316
PC454,0.666238259552396,453,Not used,-1261.42623754745,99.5989660993777,488.509700414611,105.11243247763,0.000211840053645357,0.961962623526962
PC455,0.663004814935281,454,Not used,-1264.2155470976,99.2806324431586,489.39660220779,104.777649939648,0.000210811933342555,0.962173435460304
PC456,0.656566081099409,455,Not used,-1267.00806193697,98.9619329790513,490.284523169586,104.445884247518,0.000208764645151517,0.962382200105455
PC457,0.655600112672763,456,Not used,-1269.79510401093,98.6438581015634,491.170703985526,104.108967541393,0.000208457501572795,0.962590657607028
PC458,0.653042806162148,457,Not used,-1272.58373742298,98.3256016105035,492.057390790699,103.773548616395,0.000207644369122611,0.962798301976151
PC459,0.651050791404894,458,Not used,-1275.37180554327,98.0074096341156,492.943897853086,103.437597633924,0.000207010979330013,0.963005312955481
PC460,0.650062340877523,459,Not used,-1278.15887009933,97.6893321908281,493.830085817539,103.100702088146,0.000206696687243448,0.963212009642724
PC461,0.645886826450799,460,Not used,-1280.94912171929,97.3708910196411,494.717287155601,102.766806234392,0.000205369022271538,0.963417378664996
PC462,0.644400229252734,461,Not used,-1283.73668442202,97.0527567247033,495.603633513078,102.430379548556,0.000204896337273833,0.96362227500227
PC463,0.643365834673513,462,Not used,-1286.52379492214,96.7346740379898,496.489836086115,102.093527245716,0.00020456743661403,0.963826842438884
PC464,0.64070907655618,463,Not used,-1289.31252778579,96.4164061968833,497.376554513382,101.758201925428,0.000203722682092612,0.964030565120976
PC465,0.639235801795966,464,Not used,-1292.10007716608,96.0982734223864,498.262896634795,101.421762700398,0.000203254233155969,0.964233819354132
PC466,0.635656273012553,465,Not used,-1294.8897328004,95.7799002688523,499.1499084705,101.087305899818,0.000202116070406186,0.964435935424539
PC467,0.631444078198616,466,Not used,-1297.68002110075,95.4614549114674,500.037121471628,100.753444569961,0.000200776742376678,0.964636712166915
PC468,0.629958797173226,467,Not used,-1300.46758248731,95.1433207667395,500.923467410609,100.417016645332,0.000200304475875038,0.96483701664279
PC469,0.628957815864027,468,Not used,-1303.25465957415,94.8252418933599,501.809659359407,100.080132893634,0.000199986199445851,0.965037002842236
PC470,0.626881273398497,469,Not used,-1306.04281222215,94.5070402701351,502.696193298616,99.7442614693709,0.000199325932850548,0.965236328775087
PC471,0.623820421160096,470,Not used,-1308.83194917993,94.1887263112504,503.583040213523,99.4093164859538,0.000198352690781234,0.965434681465868
PC472,0.620857107706596,471,Not used,-1311.62098859891,93.8704234841091,504.469856114545,99.0742796981913,0.000197410462573896,0.965632091928442
PC473,0.619332883425173,472,Not used,-1314.40858892873,93.5522848949304,505.356214436104,98.7378884272906,0.000196925813502915,0.965829017741945
PC474,0.618336118151491,473,Not used,-1317.19566179954,93.2342065027114,506.242405044352,98.4010007074236,0.000196608877622964,0.966025626619568
PC475,0.616353331799103,474,Not used,-1319.98372069142,92.9160155795275,507.128909172433,98.0650410390983,0.000195978422134653,0.966221605041702
PC476,0.613700545216402,475,Not used,-1322.77244958354,92.5977481916777,508.015626336892,97.7297119807673,0.000195134930419893,0.966416739972122
PC477,0.612572623885567,476,Not used,-1325.55965361041,92.2796548310995,508.901858648128,97.3929477061122,0.000194776291581901,0.966611516263704
PC478,0.611136538250357,477,Not used,-1328.34716580157,91.9615263008608,509.788188944715,97.0564734783577,0.000194319667463366,0.966805835931168
PC479,0.605279285209282,478,Not used,-1331.13909916015,91.6428931990213,510.675925016182,96.7241604914896,0.000192457269468886,0.966998293200636
PC480,0.604838940353284,479,Not used,-1333.92561561054,91.3248783090213,511.561938702415,96.3867490639274,0.000192317255477526,0.967190610456114
PC481,0.602548122261919,480,Not used,-1336.71398253417,91.0066522313062,512.448540773695,96.0510793177311,0.000191588856859751,0.967382199312974
PC482,0.600393108466618,481,Not used,-1339.5022136535,90.6884416524367,513.335099664012,95.7152817513602,0.00019090363917455,0.967573102952148
PC483,0.596715342810051,482,Not used,-1342.29196752469,90.370057287489,514.222142735568,95.3809174121719,0.000189734240595571,0.967762837192744
PC484,0.594642773880761,483,Not used,-1345.08011619915,90.0518561177493,515.108675411333,95.0450422479822,0.000189075237443366,0.967951912430187
PC485,0.59393221275185,484,Not used,-1347.86690286581,89.7338103889584,515.994775016784,94.7078851503062,0.000188849304294813,0.968140761734482
PC486,0.59063331536612,485,Not used,-1350.65627786873,89.4154692628552,516.881697621629,94.3731642170345,0.000187800372341201,0.968328562106823
PC487,0.589571014754351,486,Not used,-1353.44341627488,89.0973833913287,517.767909067797,94.0363381795927,0.000187462598556285,0.968516024705379
PC488,0.58770318588632,487,Not used,-1356.23136020928,88.7792055878203,518.654376643463,93.7002703122919,0.00018686869545641,0.968702893400836
PC489,0.586190243923895,488,Not used,-1359.01894925678,88.4610682862513,519.540731377644,93.3638684223753,0.000186387633761307,0.968889281034597
PC490,0.58347876888131,489,Not used,-1361.80773683735,88.142794200503,520.427467202958,93.0285946021288,0.000185525481205155,0.969074806515802
PC491,0.582399102237719,490,Not used,-1364.59489260953,87.8247063470551,521.31368417091,92.691784909746,0.000185182185640215,0.969259988701443
PC492,0.582095045689096,491,Not used,-1367.38127277162,87.5067070111392,522.199654522281,92.3542452064536,0.000185085506479798,0.969445074207922
PC493,0.579712717650712,492,Not used,-1370.16973120519,87.1884704897298,523.086285690488,92.0186615902085,0.000184328010955913,0.969629402218878
PC494,0.576740561102394,493,Not used,-1372.95877946727,86.8701666533585,523.973104403302,91.683633125643,0.000183382970959169,0.969812785189837
PC495,0.575021509010613,494,Not used,-1375.7465746249,86.5520058291973,524.859524673214,91.3474252283575,0.000182836373578846,0.969995621563416
PC496,0.572933896654006,495,Not used,-1378.53473834279,86.2338029426065,525.746062132257,91.0115642231714,0.000182172587152183,0.970177794150568
PC497,0.56980196681825,496,Not used,-1381.32394637816,85.9154808718966,526.632931647326,90.6766861386018,0.000181176744936719,0.970358970895505
PC498,0.567618992825975,497,Not used,-1384.11220545768,85.5972671020325,527.519499427997,90.3409148886094,0.000180482636904045,0.970539453532409
PC499,0.566491024979632,498,Not used,-1386.89940953106,85.2791737361457,528.405731754023,90.0041506577351,0.000180123983275777,0.970719577515685
PC500,0.56420809291433,499,Not used,-1389.68776856866,84.9609485584337,529.292331317825,89.668473489143,0.000179398092133609,0.970898975607819
PC501,0.561442534031975,500,Not used,-1392.47661023308,84.6426683002954,530.179084339888,89.3332505730729,0.000178518742841374,0.97107749435066
PC502,0.560471362688978,501,Not used,-1395.26365750996,84.3245928290178,531.065266810171,88.9963387639776,0.000178209944920435,0.97125570429558
PC503,0.55802692617334,502,Not used,-1398.05217805201,84.006349219396,531.951917726677,88.6608136047668,0.000177432701111361,0.971433136996692
PC504,0.555119360518467,503,Not used,-1400.8411617232,83.6880527545462,532.838715901871,88.3257243466955,0.0001765081987198,0.971609645195412
PC505,0.55434343597408,504,Not used,-1403.62801375327,83.3699995660687,533.724836290578,87.9886287696297,0.000176261482331555,0.971785906677743
PC506,0.551935016636409,505,Not used,-1406.41649827815,83.0517600669551,534.611475754895,87.6530697107405,0.000175495690703143,0.971961402368446
PC507,0.549982337139816,506,Not used,-1409.20452706318,82.7335725797561,535.49797031006,87.3170817055829,0.000174874808123406,0.97213627717657
PC508,0.549063560423496,507,Not used,-1411.99152194543,82.4155030880848,536.384136120705,86.9801205822131,0.000174582669828911,0.972310859846399
PC509,0.547010943662346,508,Not used,-1414.77965066772,82.0973041954127,537.270662452386,86.6442266388708,0.000173930010756032,0.972484789857155
PC510,0.544681165874093,509,Not used,-1417.56805655105,81.7790736713705,538.157276911472,86.3085935618771,0.000173189224341309,0.972657979081496
PC511,0.543167517350436,510,Not used,-1420.3556463051,81.4609362891642,539.043631870314,85.972192336982,0.000172707937984883,0.972830687019481
PC512,0.54303316751999,511,Not used,-1423.14185676047,81.1429563212528,539.92954826095,85.6344929042631,0.000172665219520609,0.973003352239001
PC513,0.541702585092261,512,Not used,-1425.92926344843,80.8248398317079,540.815845011248,85.29791937598,0.00017224214166696,0.973175594380668
PC514,0.535703727469671,513,Not used,-1428.72133841159,80.5061905690574,541.703626107964,84.9657396685651,0.00017033471845558,0.973345929099124
PC515,0.534617871041065,514,Not used,-1431.50850037355,80.1881020091921,542.589845044049,84.6289358020613,0.000169989454759313,0.973515918553883
PC516,0.533898558169849,515,Not used,-1434.29529579196,79.8700552815969,543.475947432245,84.2917869416005,0.000169760738868202,0.973685679292751
PC517,0.532967890513574,516,Not used,-1437.08230256515,79.5519844328563,544.362117023789,83.954837010086,0.000169464819678025,0.973855144112429
PC518,0.531650397899656,517,Not used,-1439.86969616329,79.2338694372037,545.248409611988,83.6182511615572,0.000169045903919273,0.974024190016349
PC519,0.529149870860938,518,Not used,-1442.65827279587,78.9156194261765,546.135078363297,83.2827787952305,0.000168250825320246,0.974192440841669
PC520,0.527767500754985,519,Not used,-1445.44573127151,78.597497026294,547.021391580245,82.9462540099566,0.00016781128082816,0.974360252122497
PC521,0.526058696751242,520,Not used,-1448.23351618105,78.2793373717094,547.907808591628,82.6100364670823,0.000167267941975082,0.974527520064472
PC522,0.524239378101552,521,Not used,-1451.02141160523,77.9611651044942,548.79426074276,82.2739229415457,0.000166689463398052,0.97469420952787
PC523,0.521290685819215,522,Not used,-1453.81043640305,77.6428639460134,549.681071994767,81.9388723922107,0.000165751884202745,0.974859961412073
PC524,0.519013557109549,523,Not used,-1456.59878963729,77.3246394306171,550.567669713308,81.6031897614503,0.000165027838321115,0.975024989250394
PC525,0.515971619338192,524,Not used,-1459.3879076806,77.0063276303711,551.454510614083,81.2682269755737,0.000164060610379113,0.975189049860773
PC526,0.514629730152965,525,Not used,-1462.17532567531,76.6882098504274,552.34081095953,80.9316640893082,0.000163633937379013,0.975352683798152
PC527,0.513646323395118,526,Not used,-1464.96238518761,76.3701329827668,553.226997320242,80.5947637962908,0.000163321249031638,0.975516005047184
PC528,0.513174243270061,527,Not used,-1467.74893337327,76.0521144709371,554.113021097169,80.2573822382375,0.000163171144354245,0.975679176191538
PC529,0.511157806364112,528,Not used,-1470.53702591571,75.733919707339,554.999535924935,79.9214542421034,0.0001625299891876,0.975841706180726
PC530,0.507470480723323,529,Not used,-1473.32678934688,75.4155342513455,555.886582036229,79.5870989008548,0.000161357550873899,0.9760030637316
PC531,0.505281293910334,530,Not used,-1476.11505463923,75.0973197724349,556.773151792356,79.2513334984229,0.000160661467385366,0.976163725198985
PC532,0.505156726808779,531,Not used,-1478.90125531186,74.7793409209905,557.659065072431,78.9136248581152,0.00016062185948069,0.976324347058466
PC533,0.502123978724662,532,Not used,-1481.69036416548,74.4610301695297,558.54590305121,78.5786534228257,0.000159657553532149,0.976484004611998
PC534,0.500237117680552,533,Not used,-1484.47832713206,74.142850193949,559.432376678435,78.2426034687731,0.000159057598877677,0.976643062210876
PC535,0.498688964272822,534,Not used,-1487.265951391,73.824708873827,560.31874260861,77.9062347201725,0.000158565341196221,0.976801627552072
PC536,0.496563137491524,535,Not used,-1490.05415332332,73.5065016259642,561.205292218489,77.5704096827324,0.000157889403942642,0.976959516956014
PC537,0.495100248228777,536,Not used,-1492.84169231812,73.188370036726,562.091631037681,77.2339606827832,0.000157424257224551,0.977116941213239
PC538,0.493594555560358,537,Not used,-1495.62927411632,72.8702335624923,562.977983466842,76.8975519697687,0.000156945500546924,0.977273886713786
PC539,0.491531671534224,538,Not used,-1498.41741310588,72.552033498055,563.86451306315,76.5616676900646,0.000156289576849216,0.977430176290635
PC540,0.489691422615347,539,Not used,-1501.20532946033,72.233858842145,564.750971869368,76.2255738642778,0.000155704443191539,0.977585880733827
PC541,0.488050539144169,540,Not used,-1503.99304644934,71.9157069390814,565.637367284424,75.8892923940125,0.000155182700650375,0.977741063434477
PC542,0.487477354704059,541,Not used,-1506.77969573931,71.5976768885875,566.523423208947,75.5520059962123,0.000155000448399321,0.977896063882876
PC543,0.486960935787738,542,Not used,-1509.56628826376,71.2796533165343,567.40946108404,75.2146661702117,0.000154836245564421,0.978050900128441
PC544,0.485790208406146,543,Not used,-1512.35353509668,70.9615550706588,568.295707006087,74.8779421849806,0.00015446399592585,0.978205364124367
PC545,0.484531022193302,544,Not used,-1515.14087038842,70.6434467293017,569.181981054913,74.5413014579644,0.000154063619527387,0.978359427743894
PC546,0.483072431922628,545,Not used,-1517.92840508423,70.3253156306916,570.068318507178,74.2048484117669,0.000153599839735764,0.97851302758363
PC547,0.479233822060049,546,Not used,-1520.71831979963,70.0069129091853,570.955412721503,73.8706354605323,0.000152379298424074,0.978665406882054
PC548,0.478144466010995,547,Not used,-1523.50548526121,69.6888239499212,571.841632770344,73.5338348879014,0.000152032921973064,0.978817439804027
PC549,0.476480713090085,548,Not used,-1526.29322511966,69.3706694368512,572.728035457076,73.1975749425594,0.000151503907760859,0.978968943711788
PC550,0.474053366817113,549,Not used,-1529.08172857147,69.052427777676,573.614680939489,72.8620336978649,0.000150732098040673,0.979119675809828
PC551,0.472379752729898,550,Not used,-1531.86947829109,68.7342721391874,574.501086761723,72.5257830339376,0.000150199948328563,0.979269875758157
PC552,0.471282767438394,551,Not used,-1534.65665138192,68.4161823092259,575.387309236393,72.1889896420156,0.000149851146049997,0.979419726904207
PC553,0.47002278688098,552,Not used,-1537.44398746801,68.098073877213,576.273583537792,71.8523496626432,0.000149450517078232,0.979569177421285
PC554,0.467912373871341,553,Not used,-1540.23217398655,67.7798683884674,577.160128246637,71.5165101176283,0.00014877948085543,0.979717956902141
PC555,0.466501476659955,554,Not used,-1543.0196609893,67.4617427328911,578.046450534195,71.1800121823121,0.00014833086575916,0.9798662877679
PC556,0.465117458774595,555,Not used,-1545.80712111272,67.1436201449536,578.932764275078,70.8434889479425,0.000147890797331871,0.980014178565232
PC557,0.46195409480395,556,Not used,-1548.59636058222,66.8252944867814,579.819643785091,70.5086404494518,0.000146884960180322,0.980161063525412
PC558,0.461536776024725,557,Not used,-1551.38285400654,66.507282224663,580.705650149846,70.1712073495475,0.000146752267661827,0.980307815793074
PC559,0.460986182843061,558,Not used,-1554.16948070525,66.1892547524264,581.591698891147,69.8338996886601,0.000146577198626886,0.980454392991701
PC560,0.458581796965264,559,Not used,-1556.95796119667,65.8710157136368,582.478337072967,69.4983368334436,0.000145812689495154,0.980600205681196
PC561,0.454177552312789,560,Not used,-1559.74844154685,65.5525484383091,583.365611139152,69.1646562625508,0.00014441229645247,0.980744617977648
PC562,0.452848499456663,561,Not used,-1562.53584670524,65.2344321233285,584.2519074031,68.8280812946217,0.00014398970494815,0.980888607682596
PC563,0.452113864044792,562,Not used,-1565.32265744619,64.9163836470281,585.138014663322,68.4909468558683,0.000143756117034474,0.981032363799631
PC564,0.451545968408236,563,Not used,-1568.10930144736,64.5983542001259,586.024068906193,68.1536554802006,0.00014357554643471,0.981175939346066
PC565,0.449949550762011,564,Not used,-1570.89697397054,64.2802073717836,586.910450182689,67.8173321583174,0.000143067942443243,0.981319007288509
PC566,0.448046294957988,565,Not used,-1573.68495333188,63.9620255251291,587.796929022868,67.4812976351543,0.000142462774838645,0.981461470063348
PC567,0.447290903427828,566,Not used,-1576.47178482894,63.6439746800091,588.683042882802,67.1441827322384,0.000142222587218108,0.981603692650566
PC568,0.446128805000632,567,Not used,-1579.2590230329,63.3258774189244,589.569286061145,66.8074506253611,0.000141853081279912,0.981745545731845
PC569,0.443609559209167,568,Not used,-1582.04761838423,63.0076252715947,590.455960764356,66.4719958772859,0.000141052050783752,0.981886597782629
PC570,0.441649615777611,569,Not used,-1584.8356544332,62.6894369553895,591.342457629195,66.1360147090066,0.000140428858531236,0.98202702664116
PC571,0.439667894502479,570,Not used,-1587.62371226001,62.3712461537589,592.228961418619,65.8000540382214,0.000139798741699584,0.98216682538286
PC572,0.437640847367381,571,Not used,-1590.41181541267,62.0530501792544,593.115479620063,65.4641360285264,0.000139154212857711,0.982305979595718
PC573,0.436975148786785,572,Not used,-1593.19855721679,61.7350095704613,594.001564960811,65.1269367058331,0.000138942544402766,0.982444922140121
PC574,0.43557816853386,573,Not used,-1595.98603030258,61.4168855031764,594.887882823269,64.7904256717555,0.000138498354403951,0.982583420494525
PC575,0.433096941911192,574,Not used,-1598.77458763473,61.0986376948348,595.774545437728,64.4549351397108,0.000137709412650282,0.982721129907175
PC576,0.432338839395769,575,Not used,-1601.56142184278,60.78058654032,596.660660159659,64.1178227883976,0.000137468363032922,0.982858598270208
PC577,0.431346390312979,576,Not used,-1604.3484903974,60.462508640692,597.546849395511,63.7809310060945,0.000137152799548051,0.982995751069756
PC578,0.430253082501303,577,Not used,-1607.13565981075,60.1444192304277,598.433070700872,63.4441341528967,0.00013680516657718,0.983132556236333
PC579,0.42779419801242,578,Not used,-1609.92419480077,59.8261739719117,599.319726211323,63.1086225922429,0.000136023328826849,0.98326857956516
PC580,0.426537158224256,579,Not used,-1612.71152794609,59.5080658755181,600.205999577662,62.7719798449933,0.000135623634915038,0.983404203200075
PC581,0.426451205786197,580,Not used,-1615.49769000406,59.1900914310234,601.09190057964,62.4342348602313,0.000135596305098972,0.983539799505174
PC582,0.424462266921869,581,Not used,-1618.28575504846,58.8718998056759,601.978406664001,62.0982809827033,0.000134963893330846,0.983674763398505
PC583,0.422950723954447,582,Not used,-1621.07334269696,58.5537626637691,602.864760953351,61.7618777760406,0.000134483276466362,0.983809246674971
PC584,0.421675551652165,583,Not used,-1623.8606939748,58.2356524979783,603.751040085188,61.4252520952696,0.000134077817060437,0.983943324492031
PC585,0.417089789921129,584,Not used,-1626.65135584207,57.9171645067729,604.638371867385,61.0917423698163,0.000132619708047364,0.984075944200079
PC586,0.417040903586201,585,Not used,-1629.43748083394,57.5991942924964,605.524261083653,60.7539624981185,0.000132604163932829,0.984208548364012
PC587,0.414657862475323,586,Not used,-1632.22593998058,57.2809576897067,606.410892478591,60.4183795530234,0.000131846441677271,0.984340394805689
PC588,0.413764377051024,587,Not used,-1635.01290957154,56.9628910844376,607.2970502475,60.0813946252715,0.000131562345113465,0.984471957150802
PC589,0.412816901494121,588,Not used,-1637.79993315263,56.644818317473,608.183225183361,59.7444605134979,0.000131261081609119,0.984603218232411
PC590,0.410458841046984,589,Not used,-1640.58836731861,56.3265845656347,609.069848635332,59.4088540563867,0.000130511302315513,0.984733729534727
PC591,0.410098018261339,590,Not used,-1643.37480424693,56.0085787511966,609.955837036359,59.0713677819661,0.000130396573512158,0.984864126108239
PC592,0.409474161786352,591,Not used,-1646.16150420894,55.6905429176895,610.841909072797,58.7341290771221,0.000130198209357543,0.984994324317597
PC593,0.408358644344352,592,Not used,-1648.94869583192,55.3724509727215,611.728137440035,58.3973531278198,0.000129843514514719,0.985124167832111
PC594,0.405978649475387,593,Not used,-1651.73715193232,55.0542147175883,612.614767866377,58.0617673155756,0.000129086760855666,0.985253254592967
PC595,0.404061982794625,594,Not used,-1654.52514470453,54.7360313403997,613.50125097074,57.7257454148452,0.000128477329069588,0.985381731922037
PC596,0.40202286300025,595,Not used,-1657.31325992986,54.4178339880869,614.387773010863,57.3898387680413,0.000127828961551757,0.985509560883589
PC597,0.401133270282572,596,Not used,-1660.10022562812,54.0997678270782,615.273929542028,57.0528501764404,0.000127546102730107,0.985637106986319
PC598,0.399632223176705,597,Not used,-1662.88780278076,53.7816318830254,616.160280494065,56.7164370909822,0.000127068823176025,0.985764175809495
PC599,0.397368561858149,598,Not used,-1665.67614254761,53.4634089046131,617.046873930452,56.3807417845971,0.000126349059445435,0.98589052486894
PC600,0.395855672286848,599,Not used,-1668.46373154271,53.1452716090232,617.933228647974,56.0443398453696,0.000125868014408845,0.986016392883349
PC601,0.393407744078127,600,Not used,-1671.25225557646,52.8270276009074,618.819880674715,55.7088179725705,0.000125089660365647,0.986141482543714
PC602,0.393136512129978,601,Not used,-1674.03860291394,52.5090320111425,619.705840589024,55.3712473744811,0.00012500341825988,0.986266485961974
